Second,Volt
1.82933,3.87
1.829332,3.87
1.829334,3.87
1.829336,3.87
1.829338,3.87
1.82934,3.79
1.829342,3.95
1.829344,3.87
1.829346,3.95
1.829348,3.87
1.82935,3.87
1.829352,3.95
1.829354,3.95
1.829356,3.95
1.829358,3.95
1.82936,3.87
1.829362,3.79
1.829364,3.95
1.829366,3.95
1.829368,3.87
1.82937,3.95
1.829372,3.95
1.829374,3.95
1.829376,3.95
1.829378,3.95
1.82938,3.87
1.829382,3.87
1.829384,3.87
1.829386,3.87
1.829388,3.87
1.82939,3.87
1.829392,3.87
1.829394,3.95
1.829396,3.95
1.829398,3.95
1.8294,3.95
1.829402,3.87
1.829404,3.87
1.829406,3.87
1.829408,3.87
1.82941,3.95
1.829412,3.95
1.829414,3.95
1.829416,3.95
1.829418,3.79
1.82942,3.95
1.829422,3.95
1.829424,3.87
1.829426,3.95
1.829428,3.95
1.82943,3.87
1.829432,3.87
1.829434,3.95
1.829436,3.87
1.829438,3.87
1.82944,3.95
1.829442,3.87
1.829444,3.95
1.829446,3.87
1.829448,3.87
1.82945,3.79
1.829452,3.95
1.829454,3.87
1.829456,3.95
1.829458,3.95
1.82946,3.87
1.829462,3.87
1.829464,3.87
1.829466,3.95
1.829468,3.95
1.82947,3.87
1.829472,3.95
1.829474,3.87
1.829476,3.87
1.829478,3.95
1.82948,3.87
1.829482,3.95
1.829484,3.87
1.829486,3.87
1.829488,3.95
1.82949,3.95
1.829492,3.95
1.829494,3.87
1.829496,3.87
1.829498,3.87
1.8295,3.95
1.829502,3.87
1.829504,3.87
1.829506,3.87
1.829508,3.87
1.82951,3.95
1.829512,3.87
1.829514,3.87
1.829516,3.87
1.829518,3.87
1.82952,3.87
1.829522,3.87
1.829524,3.87
1.829526,3.87
1.829528,3.87
1.82953,3.95
1.829532,3.87
1.829534,3.95
1.829536,3.87
1.829538,3.95
1.82954,3.95
1.829542,3.87
1.829544,3.95
1.829546,3.87
1.829548,3.87
1.82955,3.87
1.829552,3.95
1.829554,3.87
1.829556,3.95
1.829558,3.95
1.82956,3.87
1.829562,3.87
1.829564,3.87
1.829566,3.87
1.829568,3.87
1.82957,3.95
1.829572,3.87
1.829574,3.87
1.829576,3.87
1.829578,3.95
1.82958,3.95
1.829582,3.87
1.829584,3.95
1.829586,3.87
1.829588,3.87
1.82959,3.95
1.829592,3.87
1.829594,3.95
1.829596,3.95
1.829598,3.95
1.8296,3.87
1.829602,3.95
1.829604,3.87
1.829606,3.87
1.829608,3.95
1.82961,3.87
1.829612,3.95
1.829614,3.95
1.829616,3.87
1.829618,3.87
1.82962,3.95
1.829622,3.87
1.829624,3.87
1.829626,3.87
1.829628,3.95
1.82963,3.87
1.829632,3.87
1.829634,3.95
1.829636,3.87
1.829638,3.87
1.82964,3.87
1.829642,3.95
1.829644,3.87
1.829646,3.87
1.829648,3.95
1.82965,3.95
1.829652,3.87
1.829654,3.87
1.829656,3.87
1.829658,3.95
1.82966,3.87
1.829662,3.87
1.829664,3.87
1.829666,3.95
1.829668,3.87
1.82967,3.95
1.829672,3.95
1.829674,3.87
1.829676,3.87
1.829678,3.87
1.82968,3.87
1.829682,3.87
1.829684,3.95
1.829686,3.87
1.829688,3.87
1.82969,3.87
1.829692,3.87
1.829694,3.87
1.829696,3.87
1.829698,3.87
1.8297,3.87
1.829702,3.95
1.829704,3.87
1.829706,3.87
1.829708,3.87
1.82971,3.95
1.829712,3.95
1.829714,3.95
1.829716,3.87
1.829718,3.87
1.82972,3.95
1.829722,3.87
1.829724,3.95
1.829726,3.87
1.829728,3.87
1.82973,3.87
1.829732,3.87
1.829734,3.87
1.829736,3.95
1.829738,3.87
1.82974,3.87
1.829742,3.95
1.829744,3.95
1.829746,3.87
1.829748,3.95
1.82975,3.95
1.829752,3.87
1.829754,3.95
1.829756,3.95
1.829758,3.95
1.82976,3.95
1.829762,3.87
1.829764,3.87
1.829766,3.87
1.829768,3.87
1.82977,3.87
1.829772,3.87
1.829774,3.87
1.829776,3.95
1.829778,3.87
1.82978,3.87
1.829782,3.87
1.829784,3.95
1.829786,3.87
1.829788,3.87
1.82979,3.87
1.829792,3.95
1.829794,3.95
1.829796,3.87
1.829798,3.95
1.8298,3.95
1.829802,3.87
1.829804,3.87
1.829806,3.95
1.829808,3.87
1.82981,3.95
1.829812,3.87
1.829814,3.87
1.829816,3.87
1.829818,3.87
1.82982,3.95
1.829822,3.87
1.829824,3.95
1.829826,3.87
1.829828,3.95
1.82983,3.95
1.829832,3.87
1.829834,3.87
1.829836,3.87
1.829838,3.87
1.82984,3.95
1.829842,3.87
1.829844,3.95
1.829846,3.87
1.829848,3.87
1.82985,3.87
1.829852,3.95
1.829854,3.87
1.829856,3.87
1.829858,3.95
1.82986,3.87
1.829862,3.87
1.829864,3.87
1.829866,3.87
1.829868,3.95
1.82987,3.95
1.829872,3.87
1.829874,3.87
1.829876,3.87
1.829878,3.95
1.82988,3.87
1.829882,3.95
1.829884,3.87
1.829886,3.87
1.829888,3.95
1.82989,3.87
1.829892,3.87
1.829894,3.95
1.829896,3.95
1.829898,3.87
1.8299,3.87
1.829902,3.95
1.829904,3.87
1.829906,3.95
1.829908,3.87
1.82991,3.87
1.829912,3.87
1.829914,3.87
1.829916,3.87
1.829918,3.95
1.82992,3.95
1.829922,3.95
1.829924,3.87
1.829926,3.79
1.829928,3.87
1.82993,3.87
1.829932,3.87
1.829934,3.79
1.829936,3.87
1.829938,3.87
1.82994,4.05
1.829942,3.87
1.829944,3.87
1.829946,3.95
1.829948,3.87
1.82995,3.95
1.829952,3.87
1.829954,3.87
1.829956,3.95
1.829958,3.87
1.82996,3.95
1.829962,3.95
1.829964,3.87
1.829966,3.95
1.829968,3.87
1.82997,3.87
1.829972,3.87
1.829974,3.87
1.829976,3.87
1.829978,3.87
1.82998,3.87
1.829982,3.87
1.829984,3.87
1.829986,3.87
1.829988,3.87
1.82999,3.95
1.829992,3.87
1.829994,3.95
1.829996,3.95
1.829998,3.95
1.83,3.87
1.830002,3.87
1.830004,3.95
1.830006,3.87
1.830008,3.87
1.83001,3.87
1.830012,3.87
1.830014,3.87
1.830016,3.87
1.830018,3.87
1.83002,3.95
1.830022,3.87
1.830024,3.95
1.830026,3.95
1.830028,3.95
1.83003,3.95
1.830032,3.87
1.830034,3.95
1.830036,3.87
1.830038,3.95
1.83004,3.87
1.830042,3.87
1.830044,3.95
1.830046,3.95
1.830048,3.87
1.83005,3.87
1.830052,3.95
1.830054,3.87
1.830056,3.95
1.830058,3.95
1.83006,3.87
1.830062,3.87
1.830064,3.87
1.830066,3.95
1.830068,3.95
1.83007,3.87
1.830072,3.87
1.830074,3.95
1.830076,3.95
1.830078,3.87
1.83008,3.95
1.830082,3.95
1.830084,3.87
1.830086,3.87
1.830088,3.87
1.83009,3.95
1.830092,3.87
1.830094,3.95
1.830096,3.87
1.830098,3.87
1.8301,3.87
1.830102,3.95
1.830104,3.87
1.830106,3.95
1.830108,3.87
1.83011,3.87
1.830112,3.95
1.830114,3.95
1.830116,3.87
1.830118,3.95
1.83012,3.87
1.830122,3.87
1.830124,3.95
1.830126,3.87
1.830128,3.95
1.83013,3.87
1.830132,3.95
1.830134,3.95
1.830136,3.95
1.830138,3.87
1.83014,3.95
1.830142,3.95
1.830144,3.87
1.830146,3.95
1.830148,3.87
1.83015,3.87
1.830152,3.87
1.830154,3.87
1.830156,3.95
1.830158,3.87
1.83016,3.95
1.830162,3.95
1.830164,3.95
1.830166,3.87
1.830168,3.87
1.83017,3.87
1.830172,3.95
1.830174,3.95
1.830176,3.87
1.830178,3.87
1.83018,3.87
1.830182,3.87
1.830184,3.87
1.830186,3.87
1.830188,3.95
1.83019,3.87
1.830192,3.95
1.830194,3.87
1.830196,3.87
1.830198,3.87
1.8302,3.95
1.830202,3.95
1.830204,3.87
1.830206,3.87
1.830208,3.87
1.83021,3.95
1.830212,3.87
1.830214,3.87
1.830216,3.95
1.830218,3.87
1.83022,3.95
1.830222,3.87
1.830224,3.95
1.830226,3.87
1.830228,3.95
1.83023,3.87
1.830232,3.87
1.830234,3.87
1.830236,3.95
1.830238,3.95
1.83024,3.87
1.830242,3.95
1.830244,3.87
1.830246,3.95
1.830248,3.87
1.83025,3.87
1.830252,3.95
1.830254,3.87
1.830256,3.95
1.830258,3.95
1.83026,3.87
1.830262,3.87
1.830264,3.87
1.830266,3.95
1.830268,3.87
1.83027,3.87
1.830272,3.87
1.830274,3.87
1.830276,3.87
1.830278,3.95
1.83028,3.87
1.830282,3.95
1.830284,3.87
1.830286,4.05
1.830288,3.87
1.83029,3.87
1.830292,3.87
1.830294,3.95
1.830296,3.87
1.830298,3.87
1.8303,3.87
1.830302,3.87
1.830304,3.95
1.830306,3.95
1.830308,3.95
1.83031,3.87
1.830312,3.95
1.830314,4.05
1.830316,3.95
1.830318,3.87
1.83032,3.95
1.830322,3.95
1.830324,3.95
1.830326,4.05
1.830328,3.95
1.83033,3.87
1.830332,3.95
1.830334,3.87
1.830336,3.95
1.830338,3.95
1.83034,3.95
1.830342,3.95
1.830344,3.95
1.830346,4.05
1.830348,4.05
1.83035,3.95
1.830352,3.95
1.830354,4.05
1.830356,4.05
1.830358,3.95
1.83036,3.95
1.830362,3.95
1.830364,3.95
1.830366,3.95
1.830368,4.05
1.83037,3.95
1.830372,3.95
1.830374,3.95
1.830376,3.95
1.830378,4.05
1.83038,4.05
1.830382,3.95
1.830384,3.95
1.830386,3.95
1.830388,3.95
1.83039,4.05
1.830392,4.05
1.830394,3.95
1.830396,3.95
1.830398,4.05
1.8304,4.05
1.830402,3.95
1.830404,3.95
1.830406,3.95
1.830408,4.05
1.83041,3.95
1.830412,3.95
1.830414,3.95
1.830416,4.05
1.830418,3.95
1.83042,3.95
1.830422,3.95
1.830424,3.95
1.830426,3.95
1.830428,3.95
1.83043,4.05
1.830432,4.05
1.830434,3.95
1.830436,4.05
1.830438,3.95
1.83044,4.05
1.830442,3.95
1.830444,3.95
1.830446,3.95
1.830448,3.95
1.83045,4.05
1.830452,4.05
1.830454,3.95
1.830456,3.95
1.830458,3.95
1.83046,4.05
1.830462,3.95
1.830464,3.95
1.830466,4.05
1.830468,3.95
1.83047,3.95
1.830472,3.95
1.830474,3.95
1.830476,3.95
1.830478,4.05
1.83048,3.95
1.830482,4.05
1.830484,3.95
1.830486,3.95
1.830488,3.95
1.83049,4.05
1.830492,4.05
1.830494,4.05
1.830496,4.05
1.830498,3.95
1.8305,3.95
1.830502,3.95
1.830504,3.95
1.830506,3.95
1.830508,4.05
1.83051,4.05
1.830512,3.95
1.830514,3.95
1.830516,4.05
1.830518,3.95
1.83052,4.05
1.830522,3.95
1.830524,4.05
1.830526,3.95
1.830528,4.05
1.83053,4.05
1.830532,4.05
1.830534,3.95
1.830536,3.95
1.830538,4.05
1.83054,3.95
1.830542,3.95
1.830544,4.05
1.830546,4.05
1.830548,3.95
1.83055,4.05
1.830552,3.95
1.830554,4.05
1.830556,3.95
1.830558,3.95
1.83056,3.95
1.830562,3.95
1.830564,3.95
1.830566,4.05
1.830568,3.95
1.83057,3.95
1.830572,3.95
1.830574,3.95
1.830576,4.05
1.830578,3.95
1.83058,3.95
1.830582,3.95
1.830584,3.95
1.830586,3.95
1.830588,3.95
1.83059,3.95
1.830592,3.95
1.830594,3.95
1.830596,3.95
1.830598,3.95
1.8306,4.05
1.830602,3.95
1.830604,4.13
1.830606,3.95
1.830608,3.95
1.83061,4.13
1.830612,4.05
1.830614,3.95
1.830616,4.05
1.830618,3.95
1.83062,3.95
1.830622,4.05
1.830624,3.95
1.830626,3.95
1.830628,3.95
1.83063,4.05
1.830632,4.05
1.830634,3.95
1.830636,4.05
1.830638,4.05
1.83064,4.13
1.830642,4.05
1.830644,3.95
1.830646,3.95
1.830648,3.95
1.83065,4.05
1.830652,4.05
1.830654,3.95
1.830656,3.95
1.830658,3.95
1.83066,3.95
1.830662,3.95
1.830664,4.05
1.830666,3.95
1.830668,3.95
1.83067,4.13
1.830672,4.05
1.830674,3.95
1.830676,3.95
1.830678,4.05
1.83068,4.05
1.830682,4.05
1.830684,4.05
1.830686,3.95
1.830688,3.95
1.83069,4.05
1.830692,4.05
1.830694,4.05
1.830696,4.05
1.830698,3.95
1.8307,3.95
1.830702,4.05
1.830704,3.95
1.830706,4.05
1.830708,4.05
1.83071,4.05
1.830712,4.05
1.830714,3.95
1.830716,3.95
1.830718,4.13
1.83072,4.05
1.830722,4.05
1.830724,3.95
1.830726,3.95
1.830728,3.95
1.83073,4.05
1.830732,3.95
1.830734,4.05
1.830736,3.95
1.830738,4.05
1.83074,3.95
1.830742,3.95
1.830744,4.13
1.830746,3.95
1.830748,4.05
1.83075,3.95
1.830752,3.95
1.830754,4.05
1.830756,4.05
1.830758,3.95
1.83076,3.95
1.830762,3.95
1.830764,3.95
1.830766,3.95
1.830768,4.05
1.83077,3.95
1.830772,3.95
1.830774,4.05
1.830776,4.05
1.830778,4.05
1.83078,4.05
1.830782,4.05
1.830784,3.95
1.830786,4.13
1.830788,3.95
1.83079,4.05
1.830792,3.95
1.830794,3.95
1.830796,4.05
1.830798,3.95
1.8308,4.05
1.830802,3.95
1.830804,3.95
1.830806,4.05
1.830808,4.05
1.83081,4.05
1.830812,4.05
1.830814,3.95
1.830816,4.05
1.830818,4.13
1.83082,4.05
1.830822,3.95
1.830824,4.05
1.830826,3.95
1.830828,4.05
1.83083,3.95
1.830832,4.05
1.830834,4.05
1.830836,3.95
1.830838,4.05
1.83084,4.05
1.830842,3.95
1.830844,3.95
1.830846,4.05
1.830848,3.95
1.83085,3.95
1.830852,3.95
1.830854,4.05
1.830856,3.95
1.830858,4.05
1.83086,4.05
1.830862,3.95
1.830864,3.95
1.830866,4.05
1.830868,4.13
1.83087,3.95
1.830872,3.95
1.830874,4.13
1.830876,4.05
1.830878,3.95
1.83088,3.95
1.830882,3.95
1.830884,4.05
1.830886,3.95
1.830888,4.05
1.83089,4.05
1.830892,4.05
1.830894,4.13
1.830896,3.95
1.830898,3.95
1.8309,4.05
1.830902,3.95
1.830904,4.05
1.830906,3.95
1.830908,4.05
1.83091,4.13
1.830912,4.05
1.830914,3.95
1.830916,3.95
1.830918,3.95
1.83092,4.13
1.830922,4.13
1.830924,3.95
1.830926,3.95
1.830928,3.95
1.83093,3.95
1.830932,4.05
1.830934,4.05
1.830936,3.95
1.830938,4.05
1.83094,3.95
1.830942,4.13
1.830944,4.05
1.830946,3.95
1.830948,4.05
1.83095,4.05
1.830952,4.05
1.830954,4.05
1.830956,4.13
1.830958,3.95
1.83096,3.95
1.830962,4.05
1.830964,4.13
1.830966,3.95
1.830968,4.05
1.83097,3.95
1.830972,4.13
1.830974,4.05
1.830976,3.95
1.830978,3.95
1.83098,3.95
1.830982,4.05
1.830984,3.95
1.830986,4.05
1.830988,4.05
1.83099,4.05
1.830992,3.95
1.830994,3.95
1.830996,4.05
1.830998,4.13
1.831,4.05
1.831002,4.13
1.831004,3.95
1.831006,4.05
1.831008,4.05
1.83101,4.13
1.831012,4.13
1.831014,4.05
1.831016,4.05
1.831018,3.95
1.83102,3.95
1.831022,4.13
1.831024,4.05
1.831026,4.05
1.831028,4.05
1.83103,4.05
1.831032,3.95
1.831034,3.95
1.831036,4.05
1.831038,3.95
1.83104,3.95
1.831042,4.05
1.831044,4.05
1.831046,3.95
1.831048,4.05
1.83105,4.05
1.831052,3.95
1.831054,4.05
1.831056,4.05
1.831058,4.13
1.83106,3.95
1.831062,3.95
1.831064,4.05
1.831066,3.95
1.831068,3.95
1.83107,3.95
1.831072,4.05
1.831074,3.95
1.831076,4.13
1.831078,3.95
1.83108,3.95
1.831082,3.95
1.831084,4.05
1.831086,4.05
1.831088,4.05
1.83109,4.13
1.831092,4.13
1.831094,3.95
1.831096,3.95
1.831098,4.05
1.8311,3.95
1.831102,4.13
1.831104,3.95
1.831106,4.05
1.831108,4.05
1.83111,4.05
1.831112,4.05
1.831114,3.95
1.831116,3.95
1.831118,4.05
1.83112,4.05
1.831122,4.13
1.831124,4.13
1.831126,3.95
1.831128,4.05
1.83113,4.05
1.831132,3.95
1.831134,3.95
1.831136,4.05
1.831138,4.05
1.83114,4.05
1.831142,4.05
1.831144,4.13
1.831146,4.05
1.831148,3.95
1.83115,4.05
1.831152,4.13
1.831154,4.05
1.831156,4.05
1.831158,3.95
1.83116,4.05
1.831162,4.05
1.831164,4.05
1.831166,4.13
1.831168,4.13
1.83117,4.05
1.831172,4.05
1.831174,4.05
1.831176,3.95
1.831178,4.05
1.83118,4.05
1.831182,4.13
1.831184,4.13
1.831186,4.13
1.831188,4.13
1.83119,4.13
1.831192,4.13
1.831194,3.95
1.831196,4.05
1.831198,4.05
1.8312,4.05
1.831202,4.13
1.831204,4.05
1.831206,4.13
1.831208,4.05
1.83121,4.05
1.831212,4.05
1.831214,4.05
1.831216,4.13
1.831218,3.95
1.83122,4.05
1.831222,4.05
1.831224,4.05
1.831226,4.05
1.831228,3.95
1.83123,4.05
1.831232,4.13
1.831234,4.05
1.831236,4.13
1.831238,4.13
1.83124,4.13
1.831242,4.05
1.831244,4.05
1.831246,4.13
1.831248,4.05
1.83125,4.13
1.831252,4.05
1.831254,3.95
1.831256,4.05
1.831258,4.05
1.83126,4.05
1.831262,3.95
1.831264,4.05
1.831266,4.13
1.831268,4.05
1.83127,4.05
1.831272,4.13
1.831274,4.13
1.831276,4.13
1.831278,4.13
1.83128,4.05
1.831282,4.05
1.831284,4.05
1.831286,4.05
1.831288,4.05
1.83129,4.05
1.831292,3.95
1.831294,4.05
1.831296,4.05
1.831298,4.13
1.8313,4.13
1.831302,4.13
1.831304,4.05
1.831306,4.05
1.831308,4.13
1.83131,4.13
1.831312,4.13
1.831314,4.05
1.831316,4.05
1.831318,4.05
1.83132,4.13
1.831322,4.05
1.831324,4.13
1.831326,4.13
1.831328,4.13
1.83133,3.95
1.831332,4.13
1.831334,4.05
1.831336,4.13
1.831338,4.13
1.83134,4.13
1.831342,3.95
1.831344,4.13
1.831346,4.13
1.831348,4.05
1.83135,4.05
1.831352,4.05
1.831354,4.13
1.831356,4.05
1.831358,4.05
1.83136,4.13
1.831362,4.05
1.831364,4.05
1.831366,4.05
1.831368,4.05
1.83137,4.13
1.831372,4.05
1.831374,4.05
1.831376,4.13
1.831378,4.05
1.83138,4.13
1.831382,4.05
1.831384,4.05
1.831386,4.05
1.831388,4.05
1.83139,4.05
1.831392,4.05
1.831394,4.05
1.831396,3.95
1.831398,4.05
1.8314,4.05
1.831402,4.13
1.831404,4.13
1.831406,4.05
1.831408,4.05
1.83141,4.05
1.831412,4.13
1.831414,4.05
1.831416,4.05
1.831418,4.05
1.83142,4.05
1.831422,4.05
1.831424,4.05
1.831426,4.13
1.831428,4.05
1.83143,4.05
1.831432,4.05
1.831434,4.05
1.831436,4.05
1.831438,4.13
1.83144,4.13
1.831442,3.95
1.831444,3.95
1.831446,4.05
1.831448,4.05
1.83145,4.05
1.831452,4.13
1.831454,4.05
1.831456,4.13
1.831458,4.05
1.83146,4.05
1.831462,4.13
1.831464,4.13
1.831466,4.13
1.831468,4.05
1.83147,4.05
1.831472,4.05
1.831474,4.05
1.831476,4.13
1.831478,4.05
1.83148,4.05
1.831482,4.05
1.831484,4.05
1.831486,4.13
1.831488,4.13
1.83149,4.05
1.831492,4.13
1.831494,4.05
1.831496,4.05
1.831498,4.05
1.8315,4.05
1.831502,4.13
1.831504,4.05
1.831506,4.05
1.831508,4.13
1.83151,4.05
1.831512,4.05
1.831514,4.05
1.831516,4.13
1.831518,4.05
1.83152,4.13
1.831522,4.13
1.831524,4.05
1.831526,4.05
1.831528,4.13
1.83153,4.13
1.831532,4.05
1.831534,4.05
1.831536,4.05
1.831538,4.13
1.83154,4.13
1.831542,4.13
1.831544,4.13
1.831546,4.05
1.831548,4.13
1.83155,4.13
1.831552,4.13
1.831554,4.13
1.831556,4.05
1.831558,4.05
1.83156,4.13
1.831562,4.13
1.831564,4.05
1.831566,4.05
1.831568,4.05
1.83157,4.05
1.831572,4.05
1.831574,4.05
1.831576,4.05
1.831578,4.05
1.83158,4.05
1.831582,4.13
1.831584,4.13
1.831586,4.13
1.831588,4.05
1.83159,4.05
1.831592,4.05
1.831594,4.05
1.831596,4.13
1.831598,4.05
1.8316,4.13
1.831602,4.05
1.831604,4.05
1.831606,4.05
1.831608,4.05
1.83161,4.13
1.831612,4.13
1.831614,4.05
1.831616,4.13
1.831618,4.13
1.83162,4.05
1.831622,4.13
1.831624,4.05
1.831626,4.05
1.831628,4.13
1.83163,4.05
1.831632,4.05
1.831634,4.05
1.831636,4.05
1.831638,4.05
1.83164,4.05
1.831642,4.05
1.831644,4.13
1.831646,4.05
1.831648,4.05
1.83165,4.05
1.831652,4.13
1.831654,4.05
1.831656,4.05
1.831658,4.05
1.83166,4.05
1.831662,4.05
1.831664,4.05
1.831666,4.05
1.831668,4.13
1.83167,4.13
1.831672,4.13
1.831674,4.13
1.831676,4.05
1.831678,4.05
1.83168,4.05
1.831682,4.05
1.831684,4.05
1.831686,4.13
1.831688,4.13
1.83169,4.05
1.831692,4.05
1.831694,4.13
1.831696,4.05
1.831698,4.05
1.8317,4.13
1.831702,4.13
1.831704,4.13
1.831706,4.05
1.831708,4.13
1.83171,4.13
1.831712,4.05
1.831714,4.05
1.831716,4.05
1.831718,4.05
1.83172,4.13
1.831722,4.13
1.831724,4.05
1.831726,4.05
1.831728,4.05
1.83173,4.05
1.831732,4.13
1.831734,4.05
1.831736,4.05
1.831738,4.13
1.83174,4.05
1.831742,4.05
1.831744,4.13
1.831746,4.05
1.831748,4.05
1.83175,4.05
1.831752,4.13
1.831754,4.13
1.831756,4.05
1.831758,4.05
1.83176,4.05
1.831762,4.05
1.831764,4.05
1.831766,4.05
1.831768,4.13
1.83177,4.05
1.831772,4.05
1.831774,4.05
1.831776,4.05
1.831778,4.13
1.83178,4.05
1.831782,4.05
1.831784,4.05
1.831786,4.05
1.831788,4.05
1.83179,4.05
1.831792,4.13
1.831794,4.05
1.831796,4.05
1.831798,4.13
1.8318,4.05
1.831802,4.05
1.831804,4.05
1.831806,4.05
1.831808,4.05
1.83181,4.13
1.831812,4.05
1.831814,4.21
1.831816,4.05
1.831818,4.13
1.83182,4.05
1.831822,4.21
1.831824,4.13
1.831826,4.05
1.831828,4.05
1.83183,4.13
1.831832,4.05
1.831834,4.05
1.831836,4.05
1.831838,4.13
1.83184,4.13
1.831842,4.05
1.831844,4.05
1.831846,4.05
1.831848,4.05
1.83185,4.05
1.831852,4.05
1.831854,4.13
1.831856,4.05
1.831858,4.05
1.83186,4.05
1.831862,4.05
1.831864,4.13
1.831866,4.05
1.831868,4.13
1.83187,4.13
1.831872,4.13
1.831874,4.05
1.831876,4.05
1.831878,4.13
1.83188,4.13
1.831882,4.13
1.831884,4.13
1.831886,4.13
1.831888,4.05
1.83189,4.05
1.831892,4.13
1.831894,4.05
1.831896,4.05
1.831898,4.13
1.8319,4.05
1.831902,4.05
1.831904,4.05
1.831906,4.13
1.831908,4.05
1.83191,4.05
1.831912,4.05
1.831914,4.13
1.831916,4.05
1.831918,4.05
1.83192,4.05
1.831922,4.05
1.831924,4.05
1.831926,4.13
1.831928,4.13
1.83193,4.13
1.831932,4.13
1.831934,4.05
1.831936,4.13
1.831938,4.13
1.83194,4.05
1.831942,4.05
1.831944,4.05
1.831946,4.13
1.831948,4.13
1.83195,4.21
1.831952,4.05
1.831954,4.05
1.831956,4.13
1.831958,4.13
1.83196,4.05
1.831962,4.05
1.831964,4.05
1.831966,4.05
1.831968,4.05
1.83197,4.05
1.831972,4.05
1.831974,4.05
1.831976,4.13
1.831978,4.13
1.83198,4.05
1.831982,4.13
1.831984,4.21
1.831986,4.13
1.831988,4.05
1.83199,4.13
1.831992,4.13
1.831994,4.13
1.831996,4.21
1.831998,4.05
1.832,4.13
1.832002,4.13
1.832004,4.13
1.832006,4.13
1.832008,4.13
1.83201,4.13
1.832012,4.13
1.832014,4.05
1.832016,4.13
1.832018,4.13
1.83202,4.13
1.832022,4.05
1.832024,4.05
1.832026,4.05
1.832028,4.05
1.83203,4.13
1.832032,4.13
1.832034,4.13
1.832036,4.05
1.832038,4.05
1.83204,4.13
1.832042,4.05
1.832044,4.05
1.832046,4.05
1.832048,4.05
1.83205,4.13
1.832052,4.13
1.832054,4.05
1.832056,4.13
1.832058,4.13
1.83206,4.13
1.832062,4.05
1.832064,4.05
1.832066,4.05
1.832068,4.05
1.83207,4.05
1.832072,4.13
1.832074,4.05
1.832076,4.05
1.832078,4.13
1.83208,4.13
1.832082,4.13
1.832084,4.05
1.832086,4.13
1.832088,4.05
1.83209,4.05
1.832092,4.05
1.832094,4.05
1.832096,4.05
1.832098,4.05
1.8321,4.05
1.832102,4.13
1.832104,4.13
1.832106,4.13
1.832108,4.05
1.83211,4.13
1.832112,4.05
1.832114,4.13
1.832116,4.05
1.832118,4.05
1.83212,4.13
1.832122,4.05
1.832124,4.13
1.832126,4.13
1.832128,4.05
1.83213,4.13
1.832132,4.05
1.832134,4.05
1.832136,4.05
1.832138,4.13
1.83214,4.05
1.832142,4.05
1.832144,4.05
1.832146,4.05
1.832148,4.13
1.83215,4.13
1.832152,4.13
1.832154,4.05
1.832156,4.05
1.832158,4.05
1.83216,4.05
1.832162,4.21
1.832164,4.05
1.832166,4.05
1.832168,4.05
1.83217,4.13
1.832172,4.13
1.832174,4.13
1.832176,4.13
1.832178,4.13
1.83218,4.05
1.832182,4.13
1.832184,4.05
1.832186,4.13
1.832188,4.05
1.83219,4.05
1.832192,4.13
1.832194,4.21
1.832196,4.13
1.832198,4.05
1.8322,4.05
1.832202,4.05
1.832204,4.13
1.832206,4.13
1.832208,4.05
1.83221,4.05
1.832212,4.05
1.832214,4.05
1.832216,4.05
1.832218,4.05
1.83222,4.21
1.832222,4.13
1.832224,4.05
1.832226,4.21
1.832228,4.13
1.83223,4.05
1.832232,4.05
1.832234,4.13
1.832236,4.05
1.832238,4.21
1.83224,4.13
1.832242,4.05
1.832244,4.13
1.832246,4.13
1.832248,4.05
1.83225,4.05
1.832252,4.13
1.832254,4.13
1.832256,4.13
1.832258,4.05
1.83226,4.21
1.832262,4.13
1.832264,4.13
1.832266,4.05
1.832268,4.13
1.83227,4.21
1.832272,4.05
1.832274,4.05
1.832276,4.05
1.832278,4.13
1.83228,4.13
1.832282,4.13
1.832284,4.21
1.832286,4.13
1.832288,4.13
1.83229,4.21
1.832292,4.13
1.832294,4.05
1.832296,4.21
1.832298,4.13
1.8323,4.21
1.832302,4.05
1.832304,4.05
1.832306,4.13
1.832308,4.05
1.83231,4.13
1.832312,4.05
1.832314,4.05
1.832316,4.05
1.832318,4.13
1.83232,4.13
1.832322,4.05
1.832324,4.13
1.832326,4.13
1.832328,4.13
1.83233,4.21
1.832332,4.13
1.832334,4.05
1.832336,4.05
1.832338,4.05
1.83234,4.13
1.832342,4.13
1.832344,4.05
1.832346,4.05
1.832348,4.21
1.83235,4.13
1.832352,4.21
1.832354,4.21
1.832356,4.13
1.832358,4.13
1.83236,4.13
1.832362,4.05
1.832364,4.05
1.832366,4.13
1.832368,4.13
1.83237,4.13
1.832372,4.21
1.832374,4.21
1.832376,4.13
1.832378,4.13
1.83238,4.21
1.832382,4.13
1.832384,4.13
1.832386,4.13
1.832388,4.05
1.83239,4.05
1.832392,4.13
1.832394,4.21
1.832396,4.13
1.832398,4.13
1.8324,4.05
1.832402,4.13
1.832404,4.13
1.832406,4.13
1.832408,4.05
1.83241,4.13
1.832412,4.05
1.832414,4.13
1.832416,4.13
1.832418,4.21
1.83242,4.13
1.832422,4.13
1.832424,4.13
1.832426,4.13
1.832428,4.21
1.83243,4.21
1.832432,4.13
1.832434,4.13
1.832436,4.21
1.832438,4.13
